,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2023-05-01,368582.87381337065,715696.0442520067,385423.8377341573,442176.5094535354,481220.17125867127,299833.90778008313,232767.31289968608,572099.5879272762,414687.97912836634,564632.3462725113,533460.9378712754,246688.29867273013,615639.5327597109,414233.4422041885,829609.6388675618,438916.1200127978,505749.23672856024,314735.95200558164,444792.53618601436,329346.60672039934,206200.21320051825,403342.2362822035,253846.7881569848,284851.1473524952,315135.0502084314,382937.9878320708,305904.45908938325,485865.5328239699,287190.9549843809,424785.33962203417,355823.05518109933,377302.8250613984,222900.44881910752,287174.21878062334,200960.58152115473,174724.41532517388,229240.13025338747,155785.48236061286,441175.98678493337,256401.32336292826,363997.256520588,196733.3470144257,235314.0703394677,214878.41097336725,372498.6787012193,339812.06182726496,197976.6790883321,299571.85566381045,249547.72608867707,210574.50229485935,213459.50552479704
2023-06-01,371587.6244939642,720904.8631116535,387097.3552648634,445080.2708820922,486372.38141563785,300669.0355898482,234495.6049367135,578243.1910193572,416434.3055911537,567095.9371813001,534900.7006455999,248847.01300058328,616069.0467519026,414776.48091177345,832816.7527674731,443188.8930481823,506815.6269250899,316429.71140030405,449147.0220475413,330963.94670456956,205804.94135956428,406005.8448724232,255692.8456949387,286553.27462099114,317057.6756052458,385751.07489085646,307903.21907332167,488203.4397759235,289170.18713395594,429405.23278016876,357464.29251802666,381862.57807414,224299.47949224839,289247.8567052395,202324.74874971714,175912.37396102017,231168.43025249863,157167.01452879122,442019.6141810505,257575.66059859688,368059.3707788272,198103.9147166071,237210.76678026735,216611.0722648206,374415.2662929721,341906.4603022958,199120.38786305627,300668.6836158439,251697.66265067217,212159.77313777487,215651.89379685363
2023-07-01,374271.0327275729,727926.394418198,388799.2813482158,448159.3302218681,490522.45599234564,301421.14438433014,235839.63908551462,584123.3355745235,418846.1303510167,570041.6325487634,537001.4981137825,250865.53302565916,617405.6633747256,416290.97889593936,834804.3636720199,447547.2944545587,508493.03015736147,318130.0395252593,452703.6261820478,332326.4184929986,204915.48294559552,408063.15934039955,257489.00813193806,287949.25651082647,318863.97725910717,387634.78604516713,309517.468921914,490354.9511549848,290806.3571078055,433785.0865605085,358950.08562061377,385584.94322583126,224984.1498616019,290341.044884261,203052.23056601864,176622.7670192069,232709.44206649877,158301.5223949747,443148.01560876187,258079.31604514722,372717.7840399432,198927.6115332007,238679.9246445566,218058.40453972798,376293.21480134217,343629.0463549965,199913.590147009,301020.3676154906,253406.60762969436,213355.48497204456,217644.6219369825
2023-08-01,376532.88949086907,735871.5489548506,390485.87235236185,451288.61674881383,494041.58582600905,302004.7895742952,237051.38156412946,589882.1980359944,421463.80677495035,573150.0624148106,539284.4334248198,252850.70180617808,618907.2228911276,418800.7110178249,837090.0901826097,452265.0612785956,510283.4009635009,319815.7848063398,455406.3773719545,333439.05869119096,203860.8146469607,409592.73988136085,259210.22303711154,289184.060863595,320639.62009792606,390252.12068471685,311092.65152039635,492130.8557290538,292355.1258360585,437643.86863409,360285.90560351004,388968.89538285875,225035.57588319478,291541.6989948,203053.06705289625,176860.96491489734,233940.16397249498,158957.75017924936,444809.0049220177,258340.63633095555,377821.7069056683,199254.91989044487,239974.26718776327,219341.8076179882,378111.1656551712,345318.7243300154,200328.55023937917,301190.29594298167,254668.02718395367,214195.42469318816,219228.15528815426
2023-09-01,378379.88209675724,743463.9767955152,391658.7990449616,453944.18243275647,497073.6264947923,302042.9759884105,237993.00562246228,595061.2733533825,423640.10501280054,575511.0896307948,541158.0951629282,254369.01665179816,619455.7451646383,421206.31646930106,839307.0529812262,456798.0667755325,511452.655788124,321287.90137247747,457365.2129820267,334218.58980330394,202810.02395005894,410386.56237387407,260553.1528106682,290049.5350973099,322097.1070046869,393035.9352612788,312334.3883522211,492974.3874415504,293696.81271917006,440745.6049077303,360504.41673927545,391973.8365207936,224827.36837244473,292867.511259228,202991.65645210785,176964.42200033515,234762.621118429,159063.43036635628,446152.8500184189,257782.9858540852,382495.53385025024,199700.31816322403,240929.51872787325,220338.68504142688,379984.4769370491,346687.61875830154,200560.90186513754,301015.2244983851,255257.26958131036,214646.14282276735,220408.07487739125
2023-10-01,379734.9976610318,749637.5326960486,392721.55572118075,455826.6753593297,499999.9483063651,301811.20520559634,238742.53756845449,599427.5578416738,425450.6250785597,577181.3903265537,542339.4864209547,255590.42098785625,618600.490541182,423424.6478786128,838928.325234501,460493.3195156125,512964.7956115548,322493.04996881826,458516.6888129699,334365.02351784747,201867.09304354945,410876.5166241796,261462.40713504035,290843.7286541015,323238.1345228011,394985.554759413,313373.0856635763,493289.69554965134,294854.86070611497,443348.8093619834,360074.5258728459,394496.8628255763,224644.8476311833,293662.97354512685,203032.52662875716,176794.64611070868,235207.52467560736,159013.21516146176,447581.5090557648,256880.1410492063,386049.3634243086,200335.0559709624,241518.93666008313,220966.62336126107,381460.60087986133,347999.2065711547,201010.03494889033,300742.0753563963,255394.40830810982,214969.12828189041,221238.48546670526
2023-11-01,380770.0327601691,754055.3778838828,393653.36487441324,457398.7528766947,502873.04062558984,301319.32712295745,239189.31897034936,602775.0017016334,426798.6289429025,578067.4229401908,542647.5398224293,256454.73403776763,616297.0696589398,425383.86870549846,838421.2054169507,462656.2011985613,514040.15254680207,323381.68875621166,458879.9701985785,334274.8173710949,201084.3974076137,410885.76758295204,262008.74124914338,291600.3411334963,324214.15685734665,395643.60648450395,314200.61515259877,492964.84992627316,295726.97821943066,445356.2441461862,359125.593908898,396148.03075826477,224687.32015232512,293905.5695768053,203284.99088354307,176153.65278396863,235330.21886163007,159127.59264206854,448027.3211909255,255771.96128531158,388691.02274958655,201112.65340175192,241706.55945947647,221112.35408778468,383082.0632619729,348415.1794263436,201617.71707810936,300606.14344150707,255427.11428096422,215157.5108979391,221879.04157475382
2023-12-01,381538.2434396823,756868.1079663541,394484.9820343054,459120.2849400647,505598.39938651834,300711.7560502823,239454.82387570382,605348.597958894,427478.2980770436,578572.4365903226,542447.5274842054,257099.21835501769,613638.3050781003,427279.6314222091,837703.9226413058,463885.01478656306,514493.13194936747,323964.8730909475,458718.66128079017,333870.041944249,200421.34926507712,410903.0355201002,262456.4345316478,292112.4317609759,324710.1960561037,395009.22873260657,314611.0269870376,492603.8572746741,296268.43172934226,447415.8467220391,358207.7460644483,397007.15096434363,224619.49218562176,293615.6279503649,203414.09964677473,175700.7430471474,235300.1772073986,159368.63499571025,447972.9605917977,254422.08140957754,390882.3759229304,201719.37326899337,241723.14728343472,220864.99117183397,384138.3591378624,348050.2428605684,202253.37439939074,300208.6148449109,255559.34980552504,215254.75606344643,222320.8801877126
2024-01-01,382151.790580973,757401.1726056637,395190.33891398157,460944.862076113,508144.9297934613,300512.0943410397,239798.11587561233,607002.9047107422,427756.1227066357,579034.4858546602,542028.454814593,257570.05682257636,610950.6152656657,428883.89681042434,837962.6864109017,464650.4135022348,514064.34767735534,324400.47379278525,459217.4823474898,333606.2063167391,199529.45457708443,410975.47984927177,262971.45998574205,292441.32283807406,324996.46604297217,394255.0065793258,314713.3809258288,492363.8908681501,296773.3346222452,448722.30200791353,358420.9871745098,397330.7759915355,224347.37980592015,293632.5421298327,203381.84599453607,175393.1200138587,235797.3324394402,159575.79647331516,447445.4352678882,253709.5201578073,392782.0323750616,201882.62227716015,241889.9874415218,220732.25626945277,384584.90466211614,347514.34237369394,202619.03853896205,300424.68053953344,256094.26211940963,215298.89440848387,222745.67606599038
2024-02-01,383219.4484616231,757247.9213054174,395917.72985697404,463198.1546142993,511733.73916932713,300773.287299494,240738.03738223945,609024.4131063734,428284.8855142577,580127.01596851,542119.4475749048,258619.23879585174,610002.3988912919,430631.7406486717,837843.3480041554,466477.45140927815,514209.0918788382,325068.26140160597,461219.446347723,333836.4309919639,199295.08234063824,412013.77411267255,263814.6549844031,292993.0209730606,325409.61183911015,393756.48306275945,315082.8650516928,492550.3628028605,297382.814153248,450294.69892572885,359401.41594760347,398306.09855217626,224263.36797541205,294545.64111868426,203718.56967976992,175713.54947176934,236842.38550178285,160096.2557003255,448020.6495751536,253820.66775404988,395139.1446024919,202211.6751768682,242554.99910049685,221257.27147766136,384457.12160266726,347773.8296447839,203042.20039517494,301391.9972373441,256982.7210640461,215737.5584942775,223550.02951443417
2024-03-01,385313.060538417,758734.3719609709,396781.5351502526,466229.56164401403,516707.50184184575,301646.2676078019,242621.80743657515,612655.1849610005,429575.1420826979,582776.8297978096,542851.0310644764,260521.61119701448,610226.097705998,432629.42740680295,840518.2801991147,469852.97325575026,515538.64101428795,326374.306804631,463982.600831706,335024.82173981797,199594.51726573077,414351.1735019538,265157.6724982674,294137.0813752918,326757.42802742915,394953.05325757136,316407.4860892112,493493.1212199796,298934.7561022982,452993.6987950226,360949.15087368194,400455.92583824863,225001.33190019662,296937.3606148406,204736.4111003039,176728.80641723177,238624.33623958434,161367.72655825326,449744.24101776513,255228.69944692097,398490.93705974804,203062.47614258472,243698.46486359878,222754.7180145875,385140.6006981437,349021.619343174,203742.5291349845,303463.66022226535,258395.53151558412,216954.373206779,225144.70173932682
2024-04-01,388150.18605224387,762606.1320803021,397461.4833326141,469934.99914157897,522364.3191952798,302502.899202079,244936.05696441865,617687.6217488645,431154.39292900404,586298.3679769979,544174.3050394076,262977.435437429,610756.2431432572,435238.88895531604,845700.2488005314,474348.58615535387,517097.13225123327,328001.64523327077,466466.29569404246,336494.68592613406,200509.31315530874,417347.5837636106,266851.6423353081,295608.45252241654,328540.0134724942,397522.32312752696,318371.26473756816,494589.88939656055,300744.784347262,456974.85753746354,362056.9907504303,403369.26079903153,226354.9723843208,300156.6809654618,206277.32688954705,178119.85661476594,240483.897401531,163040.06847289077,451802.4540738102,257076.84466835062,402217.11127700744,204833.42227166807,245080.4819445738,224656.64084015283,386767.05344087124,350658.8619285242,204772.9364529522,305464.72318679676,259818.56785924663,218653.14682965318,227190.1542296755
2024-05-01,390701.0105202249,767107.4771234771,397585.96803058847,473340.84538136394,526726.4687873679,302834.24375471374,246596.82449431464,622199.1385955652,432406.88435461046,589473.9030635753,544962.4062061246,264768.6596131849,609927.7730997239,437799.37385512824,850485.451808048,478151.15635324485,517965.6095270382,329331.1423670254,467355.8324815536,337304.85172228335,201060.3250829927,419620.28711735224,268360.19162245025,296810.4050739354,330198.3465102238,399796.025173207,320292.2250129298,495512.07759631827,302220.1555020818,461209.87494749203,362946.36312681535,405645.0822796796,227629.9930478178,302456.8903750756,207588.0678850674,179182.79942472567,242016.382219151,164624.06651861494,453107.59703606874,258575.63863549646,405358.90812979284,206429.86901986154,246050.15301878718,226386.26958987024,388204.20385677303,352036.9030130596,205591.55815351233,306644.9240415704,260881.23957139926,220238.41640624838,229038.48362471253
2024-06-01,392231.26087689796,769586.6911191279,396800.20834373,476079.4340874347,529722.4912081974,302602.6458415389,247571.5176286239,624943.6342915787,432665.3869925903,590823.1378485336,544771.1063305819,265898.2497480824,606856.045975369,439909.76041099755,851466.0969445953,480508.0002745376,517624.04737783666,329931.39194016764,467332.6322498455,337129.63724608364,200971.26356886592,420281.0938598642,269258.19877830485,297415.16879051755,330873.67966982536,401239.42677396483,321279.2443992931,495602.60602224036,302678.0252676983,464323.3291312163,363509.115017192,406450.22695102583,228167.264522647,304025.9692107272,208428.2163665246,179433.7940866897,242883.37340206906,165753.7976880423,453430.9320132117,259763.63295192466,407283.8359731143,207583.84517894383,246662.8920942658,227715.1333030264,388475.72833241726,352802.74711642996,206085.85237893576,306938.69878212403,261277.65234147047,221129.7667799477,230286.67213279437
2024-07-01,393152.58117361274,771588.7778551284,395744.00005970895,478639.84799770504,532334.7157212992,302042.1258845788,247877.28863698538,626873.9889411405,432295.1487134223,591374.9911575172,544470.4412518517,266545.5819091348,603816.9324454943,441664.5566558997,850578.1358214862,481956.2927267682,516726.45823463466,330154.4430212547,467188.6507188352,336772.64021631057,200442.9937427022,420031.41358050803,269600.6867001277,297683.3020310705,331021.6850282487,400890.2725875015,321660.9759289617,495684.25767411577,302810.98646452575,467119.21852918,363690.9444831155,406628.33884710446,228241.8506365673,304905.429211226,208860.73511643402,179045.9109585292,243305.9922875537,166702.42090210193,453651.1709486542,260753.20015333043,408813.0521971686,208063.35182082746,247140.03078507955,228843.15618665284,388060.5092414566,353327.91716647823,206309.95937077526,306882.26060092525,261472.61409648127,221398.1090815712,231117.34455416678
